,Berdichev,Україна-64,Kremenchuk - Zazuliak Team,Chess dream (Ivano-Frankivsk),Kherson Atlant,Рогатин,Zhydachiv chess team,ЛША тренер МГ Фірман Назар,KHARKIV REGIONAL PALACE,Кривбас- Кривий Ріг,КПДЮ-1,Школа Інтелектуального Розвитку Розвій,DOLYNACHESS (Шахова Долина),Вінницька шахова школа,ШШК 15,Лозовской ШШК,Шахтар Кристинопіль,Team Zaporizhzhia Region | Збірна Запорізької області,MARAMARA,Тисмениця,The Chess Elite (Stryi L'viv Region),POLTAVA,Метрополитен 90 и старше. Харьков,Рівне,МенаКлубШахмат,Myrhorod Chess Club - Yavorovsky Team,Колос (Бучач),Івано-Франківська ДЮСШ №3,Team Odessa,Ukrainian national team,
18:20:32,18,5,37,0,38,20,15,0,0,37,32,5,10,0,4,40,21,0,0,6,35,45,16,37,13,14,51,0,28,2,
18:20:33,18,5,37,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,28,2,
18:20:34,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:35,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:36,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:37,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:38,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:39,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:40,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:41,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:42,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:43,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:44,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:45,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:46,18,5,38,0,38,20,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,16,37,13,14,51,0,30,2,
18:20:47,18,5,38,0,38,22,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:48,18,5,38,0,38,22,15,0,0,37,32,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:49,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:50,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:51,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:52,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:53,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:54,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,51,0,30,2,
18:20:55,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,53,0,30,2,
18:20:56,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,53,0,30,2,
18:20:57,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,53,0,30,2,
18:20:58,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,53,0,30,2,
18:20:59,18,5,38,0,38,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,53,0,30,2,
18:21,18,5,38,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:01,18,5,38,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:02,18,6,38,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:03,18,6,38,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:04,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:05,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:06,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:07,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:08,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:09,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:10,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:11,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:12,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,37,13,14,55,0,30,2,
18:21:13,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,39,13,14,55,0,30,2,
18:21:14,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,39,13,14,55,0,30,2,
18:21:15,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,39,13,14,55,0,30,2,
18:21:16,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,39,13,14,55,0,30,2,
18:21:17,18,6,40,0,40,22,15,0,0,37,34,5,10,0,4,40,23,0,0,6,35,45,18,39,13,14,55,0,30,2,
18:21:18,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:19,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:20,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:21,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:22,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:23,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:24,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:25,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:26,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:27,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:28,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:29,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:30,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:31,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:32,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:33,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:34,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:35,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:36,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:37,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:38,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:39,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:40,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:41,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:42,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:43,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:44,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:45,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:46,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:47,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:48,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:49,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:50,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:51,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:52,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:53,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:54,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:55,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:56,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:57,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:58,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:21:59,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:22,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:22:01,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,35,45,20,39,13,14,57,0,30,2,
18:22:02,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:03,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:04,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:05,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:06,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:07,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:08,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:09,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:10,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:11,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:12,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:13,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:14,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:15,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:16,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:17,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:18,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:19,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:20,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:21,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:22,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:23,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:24,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:25,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:26,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:27,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:28,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:29,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,45,20,39,13,14,57,0,30,2,
18:22:30,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:31,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:32,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:33,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:34,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,40,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:35,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:36,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:37,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:38,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:39,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:40,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:41,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,2,
18:22:42,18,6,40,0,40,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,4,
18:22:43,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,4,
18:22:44,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,4,
18:22:45,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,4,
18:22:46,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,4,
18:22:47,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,30,4,
18:22:48,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,32,4,
18:22:49,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,14,57,0,32,4,
18:22:50,18,6,40,0,42,22,15,0,0,37,34,5,12,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:51,18,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:52,18,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:53,18,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:54,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:55,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:56,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:57,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:58,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:22:59,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,6,37,46,20,39,13,17,57,0,32,4,
18:23,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,57,0,32,4,
18:23:01,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,57,0,32,4,
18:23:02,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,57,0,32,4,
18:23:03,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,57,0,32,4,
18:23:04,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:05,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:06,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:07,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:08,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:09,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:10,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:11,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:12,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:13,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:14,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:15,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:16,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:17,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:18,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:19,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:20,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:21,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:22,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:23,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:24,21,6,40,0,42,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:25,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:26,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:27,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:28,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:29,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:30,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:31,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:32,21,6,40,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:33,21,6,43,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:34,21,6,43,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:35,24,6,43,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:36,24,6,43,0,44,22,15,0,0,37,34,5,16,0,4,44,23,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:37,24,6,47,0,44,22,15,0,0,37,34,5,16,0,4,44,25,0,0,8,37,46,20,42,13,17,60,0,32,4,
18:23:38,24,6,47,0,44,22,15,0,0,37,34,5,16,0,4,44,25,0,0,8,37,46,20,42,14,17,60,0,32,4,
18:23:39,24,6,47,0,44,22,17,0,0,39,34,5,16,0,4,44,25,0,0,8,37,46,20,44,14,17,60,0,32,4,
18:23:40,24,6,47,0,44,22,17,0,0,39,34,5,16,0,4,44,25,0,0,8,37,46,20,44,14,17,60,0,32,4,
18:23:41,24,6,47,0,44,22,17,0,0,39,34,5,16,0,4,44,25,0,0,8,37,46,20,44,14,17,60,0,32,4,
18:23:42,24,6,47,0,44,22,17,0,0,39,34,5,16,0,4,44,25,0,0,8,37,46,20,44,14,17,60,0,32,4,
18:23:43,24,6,47,0,46,22,17,0,0,39,34,5,16,0,4,44,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:44,24,6,47,0,46,22,17,0,0,39,36,5,16,0,4,44,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:45,24,6,47,0,46,22,17,0,0,39,36,5,16,0,4,44,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:46,24,6,47,0,46,22,17,0,0,39,36,5,16,0,4,46,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:47,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:48,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:49,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,46,20,44,14,17,60,0,32,4,
18:23:50,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,47,20,44,14,17,60,0,32,4,
18:23:51,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,47,20,44,14,17,60,0,32,4,
18:23:52,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,47,20,44,14,17,60,0,32,4,
18:23:53,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,47,20,44,14,17,60,0,32,4,
18:23:54,24,6,49,0,46,22,17,0,0,43,36,5,16,0,4,46,25,0,0,8,39,47,20,44,14,17,60,0,32,4,
